25 100
12
1 8
3 6243159 99999555
3 1595037 99999556
2 850810901 22207555
2 6715012 62966215
2 4780031 55306184
2 3967222 83127522
3 2462375 99999553
3 3479709 99999554
2 4001221 65193681
2 1331828 56835511
3 2950191 99999553
2 7657309 95135427
3 3801369 99999553
2 6718818 19888853
2 7037941 83455021
3 1852892 99999552
2 5738010 66146574
2 4285837 18334129
2 3241436 18011879
2 5356727 44881948
2 5527950 45202499
2 3850129 45522625
3 4751460 99999547
3 9780823 99999548
2 3281612 54292122
3 9532586 99999548
3 624032734 99999549
3 1577741 99999550
2 1095105 64505363
2 834080 17482567
2 7989707 24957789
2 50853042 96517102
2 5888133 31789119
3 642854 99999546
2 3400682 12068336
2 55453 32106654
3 721354376 99999545
2 7154082 4826506
2 8570165 31471585
3 4574124 99999544
3 2525773 99999545
2 9607808 5294380
3 9900245 99999545
3 7508410 99999546
2 9565175 5060443
3 1691148 99999546
3 8820655 99999547
3 2967505 99999548
2 160924656 54678857
2 625755 3108869
3 3671681 99999547
3 9301096 99999548
2 6867902 21968450
2 6830849 819959
2 2427360 92497539
3 6718818 99999546
3 178164 99999547
2 728466519 19888853
3 151031 99999547
3 5752928 99999548
2 3344554 25594524
3 617438 99999548
3 2386394 99999549
3 8122256 99999550
3 169604 99999551
2 9363957 67151465
2 2463332 18565183
2 3150303 28417797
3 3344554 99999549
2 5785180 25594524
2 3109559 98143994
2 8342030 99257683
2 139251857 97588474
2 869424 82955788
2 309019 82078055
3 2458982 99999544
3 8570165 99999545
3 1057244 99999546
3 5635917 99999547
2 9627130 73716654
3 3281612 99999547
3 5079987 99999548
3 8457883 99999549
3 6572719 99999550
2 6453509 22656958
2 3318452 1
2 789743 204872
2 4711846 99628850
3 3387059 99999547
3 10000000 99999548
3 4711846 99999549
2 4821843 23271701
3 9821107 99999549
2 7401728 70809690
2 727851 99628850
3 2463332 99999548
2 5339256 18565183
2 4032387 56280180
2 7919562 82780062
2 1765245 54292122
3 5356727 99999545
2 4081154 59636699
3 625755 99999545
2 2299571 3108869
2 4393658 44881948
3 8025660 99999544
2 6051723 31471585
3 5256413 99999544
3 5268906 99999545
2 9714350 30781372
2 246253489 71609641
2 4396112 55629116
3 3607929 99999543
2 2240457 53356173
2 4418376 85594601
3 3670455 99999542
3 4254500 99999543
2 177407071 13009933
3 6606846 99999543
3 2410830 99999544
3 2931631 99999545
2 2812216 23711695
2 8074051 77966224
2 9339018 39129737
3 5278682 99999543
2 6650011 28814104
3 694684889 99999543
3 7877124 99999544
3 5659510 99999545
2 4069572 36124533
3 803985 99999545
3 1001964 99999546
3 4566587 99999547
2 5323609 78765319
3 543366243 99999547
2 3993582 17254327
3 1621890 99999547
2 778607 52830498
3 912234004 99999547
3 6453509 99999548
2 7496866 11845302
2 151605 22656958
2 374687908 63178745
3 4116687 99999546
2 3080141 60913522
2 7599644 97958352
2 201203191 98700864
3 2659100 99999544
2 507668 53764281
2 6073807 38765995
3 738898017 99999543
2 537740 62194906
2 7886887 74483044
3 6397560 99999542
3 9662681 99999543
2 1903546 26642790
3 50853042 99999543
3 6019059 99999544
2 9153689 11177888
2 2115672 90521097
3 586154 99999543
2 4908209 3964146
2 2625104 96517102
2 8550331 85911512
3 5540188 99999541
2 750598344 89892859
2 7658643 6022322
3 4285837 99999540
2 8476864 18369093
2 8606699 5705848
3 603044066 99999539
3 4203158 99999540
2 1699854 13293387
2 4389137 45042223
2 3041200 50662256
2 3592603 50346368
3 750598344 99999537
2 5236136 89892859
2 4971635 50977806
3 7107042 99999536
2 3820064 4610717
2 7083083 60461132
2 411442 72657064
3 5323043 99999534
2 5994531 76787234
2 9380714 72971859
3 8181211 99999533
2 2107003 92885560
2 3380898 42515031
2 2830901 42827068
2 8604068 51291168
2 8900895 51602683
2 108355990 79167006
2 6371513 55942477
2 911135608 15705937
2 2857731 37437815
2 2093258 16012784
2 9040125 79474074
2 7161356 27031357
2 3017639 10804383
3 1818634 99999521
2 5285636 29967861
3 8696493 99999521
3 1759905 99999522
3 3109559 99999523
3 1095146 99999524
2 5913431 61208764
3 7227088 99999524
2 935108084 88672955
2 5984303 87816709
3 4206387 99999523
3 11268965 99999524
2 516124258 19618447
3 3717994 99999524
3 1266664 99999525
2 7675745 95945730
3 7542389 99999525
3 728466519 99999526
2 7723612 19888389
3 4616916 99999526
2 4597925 14981342
2 4669524 12762943
3 201203191 99999525
2 7560253 67634716
2 6450508 87604508
3 5697864 99999524
3 910009 99999525
2 6364275 6930379
3 5161408 99999525
3 2336451 99999526
3 649132 99999527
2 737468 23491698
3 2093258 99999527
2 167005957 48452223
2 781748 47677981
3 1072809 99999526
2 1368605 4395017
2 4025900 98143990
3 2698632 99999525
3 9772327 99999526
3 6302671 99999527
3 8269053 99999528
2 540447 35560169
2 2070934 7422794
2 7367353 98700864
3 2071917 99999526
2 1743310 46733272
2 8940241 86422248
2 9006576 82252541
2 6175707 58776649
2 2407938 71439766
2 157788565 16012784
2 1673732 10501611
2 506040191 13728188
3 430519 99999519
3 1122709 99999520
2 331378 89407417
3 2427360 99999520
2 7302755 57870305
3 2857731 99999520
2 8338768 92497539
2 1240763 37437815
2 7740642 74164577
3 3359097 99999518
3 6852464 99999519
3 1646402 99999520
3 2457332 99999521
3 4776785 99999522
3 8866941 99999523
3 6175707 99999524
3 2935391 99999525
3 385084371 99999526
3 7675745 99999527
2 6393489 75489692
2 6244144 8705607
2 5743003 21719923
2 6324674 95945730
2 596656213 68085074
3 3241436 99999523
2 36986 48063421
2 4245613 61676331
2 838531516 58776649
3 9216223 99999521
3 472982485 99999522
2 1492771 40782458
3 6051723 99999522
2 669584 65561358
3 1922397 99999522
2 4918025 86078810
3 6393489 99999522
2 2060382 75489692
3 6946336 99999522
2 1083295 58604620
3 5002680 99999522
2 8455196 89147598
3 2111385 99999522
3 9515130 99999523
3 4960589 99999524
2 8353489 76294141
3 5236136 99999524
2 9915910 89892859
3 4669524 99999524
3 8513578 99999525
3 835002149 99999526
3 108355990 99999527
2 984343681 12762943
2 3381728 16239909
3 2680198 99999526
2 473753 75025550
3 6444678 99999526
3 694055 99999527
2 3031924 28615950
2 8401711 86598388
2 414216166 72491502
2 3069001 83291271
2 8195784 85431663
2 2630803 18011879
2 5102618 31471585
2 8894349 55785796
3 6701616 99999520
2 2362450 63424982
2 974501 79167006
3 5527950 99999519
3 7696361 99999520
2 8394416 80871090
2 9148315 45202392
2 149698 10652997
3 6483297 99999518
3 4322047 99999519
2 9383105 36700231
3 2107003 99999519
2 2021046 90921065
3 4217572 99999519
2 457367 57431388
2 5911534 92885560
2 984561 16616535
3 6384691 99999517
2 7023526 72814461
3 4597925 99999517
2 9716935 14981342
2 3235678 29573286
2 5787169 73864978
2 370176 73568330
2 8485675 37136387
3 7989707 99999513
2 9009912 24957789
3 139251857 99999513
2 9254481 97588474
2 4305776 63819138
2 1519195 64114976
3 85332 99999511
2 6195432 47296662
2 7399219 83766551
2 1528122 52978139
2 937373741 52682857
2 125196540 61356385
2 4724183 61061143
2 5268014 60766056
3 850810901 99999505
2 6297263 22205670
3 3031924 99999505
3 289146 99999506
3 7083378 99999507
2 1899336 64970756
2 8699411 28615950
3 1490646 99999506
2 2032704 49420841
3 9590301 99999506
3 134104280 99999507
2 325431 69005725
3 4910634 99999507
2 3715412 2897621
2 3980303 28224632
2 795846 72145902
2 7935145 95568159
2 2922408 15406121
2 4158067 79771290
3 1007691 99999502
3 5316281 99999503
3 2604671 99999504
2 3097276 9192639
2 400663 71962709
2 2810222 18190486
2 3721073 80062150
3 4398130 99999501
2 6327846 37828691
3 5323609 99999501
3 413867963 99999502
3 6511174 99999503
3 1903546 99999504
3 6388920 99999505
2 5339295 78765319
2 5987350 8949123
2 1598009 26642790
3 8603678 99999503
2 3955022 30409041
2 1081041 38588729
2 6393968 26229707
2 866993243 73274631
3 1657950 99999500
3 9380714 99999501
3 411442 99999502
2 1188868 84841213
2 949336575 72652981
3 7162896 99999501
3 4058632 99999502
2 3522674 68312636
3 6776713 99999502
3 1368605 99999503
3 498163 99999504
2 9943599 84358856
3 5928853 99999504
2 54772332 33829772
2 9966471 4395017
2 6535070 80273938
3 6869623 99999502
2 875513183 93078013
2 3373526 60299546
2 693625 72971859
3 6693876 99999500
2 6396686 70257986
3 506040191 99999500
2 2900495 13728188
2 4157766 70954853
3 5100471 99999499
2 526159591 98329618
3 644542856 99999499
2 1051332 93461112
2 6748863 70664527
3 2021046 99999498
3 9459267 99999499
3 3400682 99999500
2 9390616 12068723
3 6996485 99999500
2 5057905 90921065
3 8288210 99999500
3 3821193 99999501
3 9148315 99999502
2 7619362 88030115
2 6743093 61849056
2 3106468 45689004
2 8475423 45202392
2 8250390 15556029
3 2113551 99999498
3 789743 99999499
3 5882968 99999500
3 9105381 99999501
2 5721937 81360924
2 874096 18818661
2 8144731 204872
3 2706663 99999499
2 1194984 21465832
3 259481296 99999499
2 9530241 1230836
2 6124896 38411464
2 217739 36556154
3 5789403 99999497
3 4585624 99999498
3 5578686 99999499
3 8505512 99999500
2 3711146 21208959
3 669584 99999500
3 151605 99999501
2 2788297 76540687
2 8478280 22656958
3 9404007 99999500
3 419575174 99999501
3 613110411 99999502
2 7903629 53167156
2 1163356 97773413
3 1234011 99999501
3 2630803 99999502
2 5730499 13510787
3 7083083 99999502
2 4452656 43678248
3 540447 99999502
2 1480489 35560169
3 9943599 99999502
2 6755710 84358856
2 776344513 29396774
3 4737367 99999501
2 12755894 72318702
2 635993 18020620
2 2378904 6186724
2 1263267 65561358
2 90986 60459068
2 7822237 36844307
2 1463596 35980760
3 4157766 99999495
3 3407891 99999496
2 358995 43328553
2 7005018 70954853
2 9449549 36268305
3 7320172 99999494
2 2766738 68541227
3 246253489 99999494
3 8016473 99999495
2 2614993 71609641
3 738069841 99999495
3 6195432 99999496
2 5029644 47296662
2 4906663 31303627
2 2409918 51446925
3 5911534 99999494
2 8034815 92885171
2 1912182 95278655
2 2851609 94992199
2 686680 76151428
2 6132835 13151660
2 1982890 51899282
2 6454877 14298424
2 4623980 14019164
3 7169828 99999487
2 6617717 52287670
3 8604068 99999487
3 5042466 99999488
2 3854400 1437057
3 2788297 99999488
3 3380898 99999489
2 4560695 76540687
2 995446542 42515031
3 5787169 99999488
2 1414543 51291168
2 7020870 73864978
3 2115672 99999487
2 3520871 90521097
2 832987006 14842057
3 8900895 99999486
3 7259782 99999487
2 465815405 94786495
3 5984303 99999487
2 6985138 87817311
2 9915653 51602683
2 821172 15120626
3 5339295 99999485
2 8484509 78765319
2 1588012 35698578
3 125196540 99999484
2 3932341 61356385
3 589558 99999484
3 3080141 99999485
2 8663168 6726035
2 3967531 60913599
2 699922 35421760
3 699922 99999483
2 4432515 35421760
2 4720970 19210090
3 1049873 99999482
2 3875035 50820031
2 245402626 81769458
2 882750101 81225123
2 2199940 81496724
2 3249663 19483244
2 3857014 20023360
3 3980303 99999477
3 3857014 99999478
2 2675013 28224632
3 2138954 99999478
2 9130666 80463398
3 516124258 99999478
2 8533179 19685816
3 7919562 99999478
2 896084680 82780062
3 507668 99999478
3 6396686 99999479
3 6300243 99999480
2 643597 70257986
2 3422940 53764281
2 9070647 59804474
2 188174 20023360
2 4156305 32399900
2 5103664 32668856
2 1040539 20292143
2 549826 20558341
2 3599829 14570414
2 1850820 8318484
2 5419327 75877215
2 5841718 7292085
2 8459225 7553502
2 629272 70388675
2 1180963 70127297
2 2154986 20821407
3 3820875 99999465
2 1569403 35839669
2 6818978 67021356
2 4891445 67281573
2 9269284 84711166
2 6199455 84971260
3 6818978 99999461
2 7161756 67021356
3 238761400 99999461
2 658405 25160794
2 1247252 16896061
3 9565133 99999460
3 4720970 99999461
3 9966471 99999462
2 9421033 33060960
2 746088 4395017
2 6053555 19210090
3 4304081 99999460
2 7325536 97222835
3 5017983 99999460
3 1006041 99999461
3 6124896 99999462
2 2979397 90320697
2 9655412 52485263
2 4208047 38411464
2 8163302 89017688
3 7619362 99999459
2 3784583 88030416
3 779200 99999459
3 4997569 99999460
2 3836442 7744446
2 3649421 83951572
3 8940241 99999459
2 1055058 86422248
3 8163302 99999459
2 1998019 89017688
2 9114506 89277507
2 3572157 35153928
3 3836442 99999457
2 58562 7744446
2 5036885 89536419
2 4870596 33189773
2 2597823 32932147
2 438838 33447400
2 8418905 21337395
3 3082112 99999452
3 3097276 99999453
3 1083295 99999454
3 2709005 99999455
3 727851 99999456
2 1226534 9186792
3 8326937 99999456
3 8459225 99999457
2 805813 30595206
2 2832036 99628850
3 5242698 99999456
3 7459488 99999457
2 3541547 29770573
3 974501 99999457
2 547576 78151446
2 4555395 58604620
2 6210890 7583620
2 1374973 61516358
2 6620684 79167006
3 4971635 99999453
2 3443221 50977721
3 2614993 99999453
3 4836007 99999454
2 5505120 90721081
3 1106114 99999454
2 3313689 40363686
3 503928 99999454
2 2558510 21015183
3 1455762 99999454
2 1316783 10303006
2 1716966 71609641
2 4465225 14158794
2 8799432 66018261
3 2546084 99999451
2 4587105 9641520
3 3249663 99999451
3 686680 99999452
2 1661276 19516929
2 8555831 76151428
2 7639054 66274886
2 529208977 75361680
2 490527664 75617703
2 1787291 8578003
2 942402 21592877
3 400663 99999446
3 7020870 99999447
2 516545 71962709
3 1850820 99999447
2 4397110 73864978
3 2337678 99999447
2 4821655 14434419
3 6625852 99999447
2 635199796 71112372
2 8223599 8318484
2 184486 33956552
2 6254089 33702992
3 1194984 99999444
3 1492771 99999445
3 2246980 99999446
3 5913431 99999447
2 6541440 40782458
3 5855514 99999447
2 1673657 27853586
2 3287928 42991444
3 4432515 99999446
3 8879 99999447
2 5270479 27511423
3 6170416 99999447
3 2845283 99999448
2 8743938 44252965
2 2049941 61208764
3 4955040 99999447
2 7856698 40989682
3 8400925 99999447
2 1270923 59293838
2 3374962 16756298
3 3649421 99999446
2 9291875 83951572
2 7607722 35421760
2 8371293 21465136
2 11506540 18691922
2 5954183 18945400
3 8250390 99999442
2 5518948 15556029
2 9943903 5420995
3 7658643 99999441
2 6644572 6025404
3 5419327 99999441
2 4599077 75877215
2 2185044 69617345
2 3451407 69870187
2 1391046 44595494
2 2811561 8060979
3 3389854 99999437
2 5567742 85266485
2 9112001 55016524
2 490051104 34208078
3 714350180 99999435
2 8718169 3534545
2 4147352 34457570
2 8699939 34707062
2 2354410 69366278
2 2804381 21844186
2 8309292 52163896
3 926866745 99999430
3 1912182 99999431
2 6093011 39729689
2 7595994 95278655
3 8478280 99999430
2 1412779 22656958
3 5505036 99999430
3 7282455 99999431
2 9694158 46919687
2 7689041 5865626
2 8741104 12886438
2 6391771 12639448
2 2398722 76663960
3 9745735 99999427
2 2935987 49996774
2 1568186 76417414
2 6199853 78888521
2 762467580 78642117
2 7144407 63301863
2 1575726 63548100
3 465815405 99999422
3 4333946 99999423
3 4949103 99999424
3 8606699 99999425
2 1168329 94786495
2 5670728 77389720
3 746088 99999424
3 1637098 99999425
2 4472031 4395017
3 2601556 99999425
2 199959260 82603544
2 6030007 84535011
3 4724183 99999424
3 2388341 99999425
2 3338122 49612983
3 2442147 99999425
3 7689041 99999426
2 2683945 5786507
3 737468 99999426
2 677374 23491698
2 9319745 100000000
2 162536864 99814425
3 6244144 99999424
3 8460065 99999425
3 984494326 99999426
3 7411681 99999427
2 129443 8763563
2 7185642 81048106
3 3932341 99999426
2 7868539 45858541
3 9716935 99999426
2 4397320 60135897
3 7541462 99999426
2 2134689 43857325
2 1953664 61362561
3 27590 99999425
3 2398722 99999426
2 3505655 39522951
3 331378 99999426
2 3201172 60612562
2 3994319 61061181
3 1953664 99999425
3 7599644 99999426
2 889346 97958701
2 2294677 61362561
3 6393968 99999425
2 5458874 26229707
2 9067053 14981341
3 3992711 99999424
2 8596850 38031445
2 4330309 89406963
2 2942836 76663960
3 3541547 99999422
3 715258 99999423
3 4439298 99999424
2 4251209 44055145
3 1055058 99999424
3 6651444 99999425
2 962320868 29770573
2 650335 38947866
3 8476864 99999424
3 4587105 99999425
3 2193972 99999426
2 4999992 9641520
2 977219 18377834
3 928069531 99999425
3 7240227 99999426
2 6027206 30188451
2 3796265 78335180
3 1866389 99999425
3 5103664 99999426
2 2619716 67458144
3 8741104 99999426
2 512621 86422248
2 4189884 50171571
3 3670338 99999425
3 3620671 99999426
2 379043 48646344
2 9609450 7902712
3 8550331 99999425
3 4025900 99999426
3 1661276 99999427
2 5845319 98144159
2 2755166 19516929
2 8756129 85915933
3 2683945 99999425
2 9367190 5786507
2 3402041 79916720
2 6438776 32668856
3 5029644 99999423
2 1898449 47296662
2 5965936 12886438
3 8394416 99999422
2 8936041 80850482
2 7690216 9981490
2 7224499 66769235
2 8151610 66525211
2 5318829 64384129
3 2492934 99999418
2 8709362 16428222
2 7405125 64626597
2 7490164 23831523
2 3208367 42000571
2 9821926 42239532
2 847200585 41522651
2 8263112 41761611
2 6133395 5905955
3 995446542 99999411
3 8342030 99999412
3 352584248 99999413
3 1650572 99999414
2 5583186 99257683
3 6978682 99999414
2 1254211 74837894
2 9816458 71786175
2 633277 59121285
3 9655412 99999412
2 8365634 52485263
2 7514069 42515031
3 549826 99999411
2 7202938 20558341
2 8144749 5667059
2 578745276 9305627
2 9192215 9067957
3 650335 99999408
2 3188916 38947866
2 6505199 37709965
3 6535070 99999407
3 2089336 99999408
2 7727522 53560227
2 4923701 80262774
2 6266404 22324280
3 9890138 99999406
3 2558510 99999407
2 2441387 21015183
3 177407071 99999407
2 8123000 24289369
3 8709362 99999407
2 622033 16428222
2 9442288 13019049
2 581339 22087060
2 9385858 26761321
3 869424 99999404
2 1323443 82953792
2 8269242 26524259
2 9973037 69123678
3 1240763 99999402
3 5583186 99999403
3 6364275 99999404
2 3666862 6943706
3 245402626 99999404
3 2900495 99999405
3 3993582 99999406
3 4452656 99999407
3 537740 99999408
2 2313607 17254327
3 866993243 99999408
2 4917860 99257683
3 875513183 99999408
2 6986509 93077818
3 1610649 99999408
2 9026898 13695160
3 1412779 99999408
2 4709571 22656958
3 935108084 99999408
3 9375495 99999409
3 911135608 99999410
2 5165004 88672955
2 6237799 77583872
3 3041200 99999409
2 8121156 43679305
2 256191 82428042
2 6446774 62194906
2 9539417 50662171
2 1521304 37437815
3 3707396 99999405
2 16113 93840349
2 5459472 15707786
2 9403003 73274631
2 996770 81769458
2 5177013 68887772
2 7332004 4943474
2 3429151 5177411
2 637341718 96061378
3 3298982 99999398
2 9186423 58948967
2 1305550 95830082
3 6129352 99999397
2 1788495 52031589
2 709470342 25479162
2 298729 25709886
3 7325536 99999395
3 4918025 99999396
2 1690756 97222835
2 82431 86081020
2 2276470 68655523
3 6620684 99999394
3 1263267 99999395
2 6598341 65561358
3 4068923 99999395
2 128991146 96690693
3 9385858 99999395
2 7255995 79167006
2 7719394 26761321
